Iteracion,Fecha,Namespace,Pod,Nodo
43,2026-01-16 01:45:08,default,teastore-db-84f96b9dd8-tx5kp,luish-aspire-a315-55g
43,2026-01-16 01:45:08,default,teastore-image-79674648d-tsb6s,luish-aspire-a315-55g
43,2026-01-16 01:45:08,default,teastore-persistence-784748b4b9-s75bz,scorpius03
43,2026-01-16 01:45:08,default,teastore-recommender-74559c88-wm9b4,luish-aspire-a315-55g
43,2026-01-16 01:45:08,default,teastore-registry-676858f7cd-zpq27,leo02
43,2026-01-16 01:45:08,default,teastore-webui-558b54cc77-spxnp,luish-aspire-a315-55g
44,2026-01-16 01:45:17,default,teastore-auth-84d7ccddd9-fxvbt,leo02
44,2026-01-16 01:45:17,default,teastore-db-84f96b9dd8-tx5kp,luish-aspire-a315-55g
44,2026-01-16 01:45:17,default,teastore-image-79674648d-tq674,luish-nitro-an515-57
44,2026-01-16 01:45:17,default,teastore-persistence-784748b4b9-s75bz,scorpius03
44,2026-01-16 01:45:17,default,teastore-recommender-74559c88-wm9b4,luish-aspire-a315-55g
44,2026-01-16 01:45:17,default,teastore-registry-676858f7cd-zpq27,leo02
44,2026-01-16 01:45:17,default,teastore-webui-558b54cc77-xpcvw,luish-nitro-an515-57
45,2026-01-16 01:45:26,default,teastore-auth-84d7ccddd9-s7x84,luish-aspire-a315-55g
45,2026-01-16 01:45:26,default,teastore-db-84f96b9dd8-tx5kp,luish-aspire-a315-55g
45,2026-01-16 01:45:26,default,teastore-image-79674648d-q4726,luish-nitro-an515-57
45,2026-01-16 01:45:26,default,teastore-persistence-784748b4b9-zbpl8,scorpius03
45,2026-01-16 01:45:26,default,teastore-recommender-74559c88-wm9b4,luish-aspire-a315-55g
45,2026-01-16 01:45:26,default,teastore-registry-676858f7cd-zpq27,leo02
45,2026-01-16 01:45:26,default,teastore-webui-558b54cc77-xpcvw,luish-nitro-an515-57
46,2026-01-16 01:45:34,default,teastore-auth-84d7ccddd9-x47hc,leo02
46,2026-01-16 01:45:34,default,teastore-db-84f96b9dd8-tx5kp,luish-aspire-a315-55g
46,2026-01-16 01:45:34,default,teastore-image-79674648d-hv4hq,luish-aspire-a315-55g
46,2026-01-16 01:45:34,default,teastore-persistence-784748b4b9-zbpl8,scorpius03
46,2026-01-16 01:45:34,default,teastore-recommender-74559c88-wwq57,scorpius03
46,2026-01-16 01:45:34,default,teastore-registry-676858f7cd-vm7ws,leo02
46,2026-01-16 01:45:34,default,teastore-webui-558b54cc77-xpcvw,luish-nitro-an515-57
47,2026-01-16 01:45:43,default,teastore-auth-84d7ccddd9-xt5gf,leo02
47,2026-01-16 01:45:43,default,teastore-db-84f96b9dd8-tx5kp,luish-aspire-a315-55g
47,2026-01-16 01:45:43,default,teastore-image-79674648d-hv4hq,luish-aspire-a315-55g
47,2026-01-16 01:45:43,default,teastore-persistence-784748b4b9-zbpl8,scorpius03
47,2026-01-16 01:45:43,default,teastore-recommender-74559c88-wwq57,scorpius03
47,2026-01-16 01:45:43,default,teastore-registry-676858f7cd-h4lxd,luish-aspire-a315-55g
47,2026-01-16 01:45:43,default,teastore-webui-558b54cc77-xpcvw,luish-nitro-an515-57
48,2026-01-16 01:45:51,default,teastore-auth-84d7ccddd9-xt5gf,leo02
48,2026-01-16 01:45:51,default,teastore-db-84f96b9dd8-wmdj4,leo02
48,2026-01-16 01:45:51,default,teastore-image-79674648d-hv4hq,luish-aspire-a315-55g
48,2026-01-16 01:45:51,default,teastore-persistence-784748b4b9-zbpl8,scorpius03
48,2026-01-16 01:45:51,default,teastore-recommender-74559c88-wwq57,scorpius03
48,2026-01-16 01:45:51,default,teastore-registry-676858f7cd-h4lxd,luish-aspire-a315-55g
48,2026-01-16 01:45:51,default,teastore-webui-558b54cc77-vdgdr,luish-nitro-an515-57
49,2026-01-16 01:46:00,default,teastore-auth-84d7ccddd9-xt5gf,leo02
49,2026-01-16 01:46:00,default,teastore-db-84f96b9dd8-wmdj4,leo02
49,2026-01-16 01:46:00,default,teastore-image-79674648d-hv4hq,luish-aspire-a315-55g
49,2026-01-16 01:46:00,default,teastore-persistence-784748b4b9-mwqch,luish-nitro-an515-57
49,2026-01-16 01:46:00,default,teastore-recommender-74559c88-wwq57,scorpius03
49,2026-01-16 01:46:00,default,teastore-registry-676858f7cd-h4lxd,luish-aspire-a315-55g
49,2026-01-16 01:46:00,default,teastore-webui-558b54cc77-sp8nz,luish-nitro-an515-57
50,2026-01-16 01:46:09,default,teastore-auth-84d7ccddd9-xt5gf,leo02
50,2026-01-16 01:46:09,default,teastore-db-84f96b9dd8-wmdj4,leo02
50,2026-01-16 01:46:09,default,teastore-image-79674648d-hv4hq,luish-aspire-a315-55g
50,2026-01-16 01:46:09,default,teastore-persistence-784748b4b9-nfrkd,luish-aspire-a315-55g
50,2026-01-16 01:46:09,default,teastore-recommender-74559c88-vl2kt,luish-nitro-an515-57
50,2026-01-16 01:46:09,default,teastore-registry-676858f7cd-fglvt,luish-aspire-a315-55g
50,2026-01-16 01:46:09,default,teastore-webui-558b54cc77-sp8nz,luish-nitro-an515-57
51,2026-01-16 01:46:18,default,teastore-auth-84d7ccddd9-ttm9t,luish-aspire-a315-55g
51,2026-01-16 01:46:18,default,teastore-db-84f96b9dd8-wmdj4,leo02
51,2026-01-16 01:46:18,default,teastore-image-79674648d-kvxjc,luish-nitro-an515-57
51,2026-01-16 01:46:18,default,teastore-persistence-784748b4b9-q46xv,scorpius03
51,2026-01-16 01:46:18,default,teastore-recommender-74559c88-vl2kt,luish-nitro-an515-57
51,2026-01-16 01:46:18,default,teastore-registry-676858f7cd-fglvt,luish-aspire-a315-55g
51,2026-01-16 01:46:18,default,teastore-webui-558b54cc77-sp8nz,luish-nitro-an515-57
52,2026-01-16 01:46:26,default,teastore-auth-84d7ccddd9-zt6s2,luish-nitro-an515-57
52,2026-01-16 01:46:26,default,teastore-db-84f96b9dd8-pb9bn,scorpius03
52,2026-01-16 01:46:26,default,teastore-image-79674648d-sgd5p,leo02
52,2026-01-16 01:46:26,default,teastore-persistence-784748b4b9-q46xv,scorpius03
52,2026-01-16 01:46:26,default,teastore-recommender-74559c88-z8znr,luish-aspire-a315-55g
52,2026-01-16 01:46:26,default,teastore-registry-676858f7cd-fglvt,luish-aspire-a315-55g
52,2026-01-16 01:46:26,default,teastore-webui-558b54cc77-sp8nz,luish-nitro-an515-57
53,2026-01-16 01:46:35,default,teastore-auth-84d7ccddd9-zt6s2,luish-nitro-an515-57
53,2026-01-16 01:46:35,default,teastore-db-84f96b9dd8-pb9bn,scorpius03
53,2026-01-16 01:46:35,default,teastore-image-79674648d-sgd5p,leo02
53,2026-01-16 01:46:35,default,teastore-persistence-784748b4b9-q46xv,scorpius03
53,2026-01-16 01:46:35,default,teastore-recommender-74559c88-z8znr,luish-aspire-a315-55g
53,2026-01-16 01:46:35,default,teastore-registry-676858f7cd-fglvt,luish-aspire-a315-55g
53,2026-01-16 01:46:35,default,teastore-webui-558b54cc77-hdth8,leo02
54,2026-01-16 01:46:44,default,teastore-auth-84d7ccddd9-zt6s2,luish-nitro-an515-57
54,2026-01-16 01:46:44,default,teastore-db-84f96b9dd8-vngjf,luish-nitro-an515-57
54,2026-01-16 01:46:44,default,teastore-image-79674648d-sjtlv,luish-aspire-a315-55g
54,2026-01-16 01:46:44,default,teastore-persistence-784748b4b9-w9vf8,luish-nitro-an515-57
54,2026-01-16 01:46:44,default,teastore-recommender-74559c88-z8znr,luish-aspire-a315-55g
54,2026-01-16 01:46:44,default,teastore-registry-676858f7cd-fglvt,luish-aspire-a315-55g
54,2026-01-16 01:46:44,default,teastore-webui-558b54cc77-l6k4s,luish-nitro-an515-57
55,2026-01-16 01:46:53,default,teastore-auth-84d7ccddd9-zt6s2,luish-nitro-an515-57
55,2026-01-16 01:46:53,default,teastore-db-84f96b9dd8-vngjf,luish-nitro-an515-57
55,2026-01-16 01:46:53,default,teastore-image-79674648d-sjtlv,luish-aspire-a315-55g
55,2026-01-16 01:46:53,default,teastore-persistence-784748b4b9-x6n6f,scorpius03
55,2026-01-16 01:46:53,default,teastore-recommender-74559c88-z8znr,luish-aspire-a315-55g
55,2026-01-16 01:46:53,default,teastore-registry-676858f7cd-klgk7,luish-aspire-a315-55g
55,2026-01-16 01:46:53,default,teastore-webui-558b54cc77-l6k4s,luish-nitro-an515-57
56,2026-01-16 01:47:03,default,teastore-auth-84d7ccddd9-tvmhq,luish-nitro-an515-57
56,2026-01-16 01:47:03,default,teastore-db-84f96b9dd8-vngjf,luish-nitro-an515-57
56,2026-01-16 01:47:03,default,teastore-image-79674648d-sjtlv,luish-aspire-a315-55g
56,2026-01-16 01:47:03,default,teastore-persistence-784748b4b9-x6n6f,scorpius03
56,2026-01-16 01:47:03,default,teastore-recommender-74559c88-z8znr,luish-aspire-a315-55g
56,2026-01-16 01:47:03,default,teastore-registry-676858f7cd-l8tcq,scorpius03
56,2026-01-16 01:47:03,default,teastore-webui-558b54cc77-vnnh4,leo02
57,2026-01-16 01:47:12,default,teastore-auth-84d7ccddd9-lfk6z,luish-aspire-a315-55g
57,2026-01-16 01:47:12,default,teastore-db-84f96b9dd8-zrmsj,luish-aspire-a315-55g
57,2026-01-16 01:47:12,default,teastore-image-79674648d-sjtlv,luish-aspire-a315-55g
57,2026-01-16 01:47:12,default,teastore-persistence-784748b4b9-x6n6f,scorpius03
57,2026-01-16 01:47:12,default,teastore-recommender-74559c88-z8znr,luish-aspire-a315-55g
57,2026-01-16 01:47:12,default,teastore-registry-676858f7cd-l8tcq,scorpius03
57,2026-01-16 01:47:12,default,teastore-webui-558b54cc77-vnnh4,leo02
58,2026-01-16 01:47:30,default,teastore-auth-84d7ccddd9-lfk6z,luish-aspire-a315-55g
58,2026-01-16 01:47:30,default,teastore-db-84f96b9dd8-zrmsj,luish-aspire-a315-55g
58,2026-01-16 01:47:30,default,teastore-image-79674648d-qkn22,luish-aspire-a315-55g
58,2026-01-16 01:47:30,default,teastore-persistence-784748b4b9-89vtw,luish-aspire-a315-55g
58,2026-01-16 01:47:30,default,teastore-recommender-74559c88-znfn2,luish-nitro-an515-57
58,2026-01-16 01:47:30,default,teastore-registry-676858f7cd-r9q48,leo02
58,2026-01-16 01:47:30,default,teastore-webui-558b54cc77-mjdq4,leo02
59,2026-01-16 01:47:54,default,teastore-auth-84d7ccddd9-ld7nd,scorpius03
59,2026-01-16 01:47:54,default,teastore-db-84f96b9dd8-v6hnt,leo02
59,2026-01-16 01:47:54,default,teastore-image-79674648d-xrzw9,luish-aspire-a315-55g
59,2026-01-16 01:47:54,default,teastore-persistence-784748b4b9-86v95,luish-nitro-an515-57
59,2026-01-16 01:47:54,default,teastore-recommender-74559c88-znfn2,luish-nitro-an515-57
59,2026-01-16 01:47:54,default,teastore-registry-676858f7cd-r9q48,leo02
59,2026-01-16 01:47:54,default,teastore-webui-558b54cc77-mjdq4,leo02
60,2026-01-16 01:48:23,default,teastore-auth-84d7ccddd9-vnwvh,leo02
60,2026-01-16 01:48:23,default,teastore-db-84f96b9dd8-lpwmg,luish-aspire-a315-55g
60,2026-01-16 01:48:23,default,teastore-image-79674648d-xrzw9,luish-aspire-a315-55g
60,2026-01-16 01:48:23,default,teastore-persistence-784748b4b9-h78hm,scorpius03
60,2026-01-16 01:48:23,default,teastore-recommender-74559c88-zl7zf,scorpius03
60,2026-01-16 01:48:23,default,teastore-registry-676858f7cd-5z67s,leo02
60,2026-01-16 01:48:23,default,teastore-webui-558b54cc77-mq5cx,scorpius03
61,2026-01-16 01:48:51,default,teastore-auth-84d7ccddd9-vnwvh,leo02
61,2026-01-16 01:48:51,default,teastore-db-84f96b9dd8-h2zts,luish-aspire-a315-55g
61,2026-01-16 01:48:51,default,teastore-image-79674648d-n9wp2,luish-nitro-an515-57
61,2026-01-16 01:48:51,default,teastore-persistence-784748b4b9-pzm6q,luish-aspire-a315-55g
61,2026-01-16 01:48:51,default,teastore-recommender-74559c88-tprd6,luish-aspire-a315-55g
61,2026-01-16 01:48:51,default,teastore-registry-676858f7cd-lptld,luish-aspire-a315-55g
61,2026-01-16 01:48:51,default,teastore-webui-558b54cc77-mq5cx,scorpius03
62,2026-01-16 01:49:20,default,teastore-auth-84d7ccddd9-9jfbr,luish-aspire-a315-55g
62,2026-01-16 01:49:20,default,teastore-db-84f96b9dd8-h2zts,luish-aspire-a315-55g
62,2026-01-16 01:49:20,default,teastore-image-79674648d-klc65,scorpius03
62,2026-01-16 01:49:20,default,teastore-persistence-784748b4b9-pzm6q,luish-aspire-a315-55g
62,2026-01-16 01:49:20,default,teastore-recommender-74559c88-zfg8d,scorpius03
62,2026-01-16 01:49:20,default,teastore-registry-676858f7cd-lptld,luish-aspire-a315-55g
62,2026-01-16 01:49:20,default,teastore-webui-558b54cc77-zsgpz,leo02
63,2026-01-16 01:49:48,default,teastore-auth-84d7ccddd9-qwbrd,luish-nitro-an515-57
63,2026-01-16 01:49:48,default,teastore-db-84f96b9dd8-cndt7,scorpius03
63,2026-01-16 01:49:48,default,teastore-image-79674648d-x4qgx,luish-aspire-a315-55g
63,2026-01-16 01:49:48,default,teastore-persistence-784748b4b9-p865s,luish-aspire-a315-55g
63,2026-01-16 01:49:48,default,teastore-recommender-74559c88-zfg8d,scorpius03
63,2026-01-16 01:49:48,default,teastore-registry-676858f7cd-7sxwt,luish-aspire-a315-55g
63,2026-01-16 01:49:48,default,teastore-webui-558b54cc77-zsgpz,leo02
64,2026-01-16 01:50:17,default,teastore-auth-84d7ccddd9-qwbrd,luish-nitro-an515-57
64,2026-01-16 01:50:17,default,teastore-db-84f96b9dd8-mgxpp,leo02
64,2026-01-16 01:50:17,default,teastore-image-79674648d-x4qgx,luish-aspire-a315-55g
64,2026-01-16 01:50:17,default,teastore-persistence-784748b4b9-p865s,luish-aspire-a315-55g
64,2026-01-16 01:50:17,default,teastore-recommender-74559c88-65xw7,luish-nitro-an515-57
64,2026-01-16 01:50:17,default,teastore-registry-676858f7cd-89kkv,leo02
64,2026-01-16 01:50:17,default,teastore-webui-558b54cc77-zv8tq,scorpius03
65,2026-01-16 01:50:41,default,teastore-auth-84d7ccddd9-hwm24,luish-aspire-a315-55g
65,2026-01-16 01:50:41,default,teastore-db-84f96b9dd8-mgxpp,leo02
65,2026-01-16 01:50:41,default,teastore-image-79674648d-g4mck,luish-nitro-an515-57
65,2026-01-16 01:50:41,default,teastore-persistence-784748b4b9-jmzlm,scorpius03
65,2026-01-16 01:50:41,default,teastore-recommender-74559c88-p6mkn,leo02
65,2026-01-16 01:50:41,default,teastore-registry-676858f7cd-vcgsg,luish-aspire-a315-55g
65,2026-01-16 01:50:41,default,teastore-webui-558b54cc77-zv8tq,scorpius03
66,2026-01-16 01:51:04,default,teastore-auth-84d7ccddd9-hwm24,luish-aspire-a315-55g
66,2026-01-16 01:51:04,default,teastore-db-84f96b9dd8-wxk8s,luish-nitro-an515-57
66,2026-01-16 01:51:04,default,teastore-image-79674648d-xd5cz,leo02
66,2026-01-16 01:51:04,default,teastore-persistence-784748b4b9-jmzlm,scorpius03
66,2026-01-16 01:51:04,default,teastore-recommender-74559c88-p6mkn,leo02
66,2026-01-16 01:51:04,default,teastore-registry-676858f7cd-vcgsg,luish-aspire-a315-55g
66,2026-01-16 01:51:04,default,teastore-webui-558b54cc77-wztzk,luish-aspire-a315-55g
67,2026-01-16 01:51:13,default,teastore-auth-84d7ccddd9-sdmvp,leo02
67,2026-01-16 01:51:13,default,teastore-db-84f96b9dd8-wxk8s,luish-nitro-an515-57
67,2026-01-16 01:51:13,default,teastore-image-79674648d-xd5cz,leo02
67,2026-01-16 01:51:13,default,teastore-persistence-784748b4b9-jmzlm,scorpius03
67,2026-01-16 01:51:13,default,teastore-recommender-74559c88-p6mkn,leo02
67,2026-01-16 01:51:13,default,teastore-registry-676858f7cd-w2xpl,leo02
67,2026-01-16 01:51:13,default,teastore-webui-558b54cc77-wztzk,luish-aspire-a315-55g
68,2026-01-16 01:51:36,default,teastore-auth-84d7ccddd9-sdmvp,leo02
68,2026-01-16 01:51:36,default,teastore-db-84f96b9dd8-jjwzq,luish-aspire-a315-55g
68,2026-01-16 01:51:36,default,teastore-image-79674648d-zgv7p,scorpius03
68,2026-01-16 01:51:36,default,teastore-persistence-784748b4b9-gb4wp,scorpius03
68,2026-01-16 01:51:36,default,teastore-recommender-74559c88-v49hf,scorpius03
68,2026-01-16 01:51:36,default,teastore-registry-676858f7cd-w2xpl,leo02
68,2026-01-16 01:51:36,default,teastore-webui-558b54cc77-txxzr,luish-nitro-an515-57
69,2026-01-16 01:51:45,default,teastore-auth-84d7ccddd9-sdmvp,leo02
69,2026-01-16 01:51:45,default,teastore-db-84f96b9dd8-jjwzq,luish-aspire-a315-55g
69,2026-01-16 01:51:45,default,teastore-image-79674648d-zgv7p,scorpius03
69,2026-01-16 01:51:45,default,teastore-persistence-784748b4b9-gb4wp,scorpius03
69,2026-01-16 01:51:45,default,teastore-recommender-74559c88-v49hf,scorpius03
69,2026-01-16 01:51:45,default,teastore-registry-676858f7cd-w2xpl,leo02
69,2026-01-16 01:51:45,default,teastore-webui-558b54cc77-txxzr,luish-nitro-an515-57
70,2026-01-16 01:51:53,default,teastore-auth-84d7ccddd9-sdmvp,leo02
70,2026-01-16 01:51:53,default,teastore-db-84f96b9dd8-zx84w,luish-aspire-a315-55g
70,2026-01-16 01:51:53,default,teastore-image-79674648d-zgv7p,scorpius03
70,2026-01-16 01:51:53,default,teastore-persistence-784748b4b9-gb4wp,scorpius03
70,2026-01-16 01:51:53,default,teastore-recommender-74559c88-v49hf,scorpius03
70,2026-01-16 01:51:53,default,teastore-registry-676858f7cd-w2xpl,leo02
70,2026-01-16 01:51:53,default,teastore-webui-558b54cc77-txxzr,luish-nitro-an515-57
71,2026-01-16 01:52:07,default,teastore-auth-84d7ccddd9-pgf9g,luish-aspire-a315-55g
71,2026-01-16 01:52:07,default,teastore-db-84f96b9dd8-zx84w,luish-aspire-a315-55g
71,2026-01-16 01:52:07,default,teastore-image-79674648d-zgv7p,scorpius03
71,2026-01-16 01:52:07,default,teastore-persistence-784748b4b9-lnpnt,luish-nitro-an515-57
71,2026-01-16 01:52:07,default,teastore-recommender-74559c88-v49hf,scorpius03
71,2026-01-16 01:52:07,default,teastore-registry-676858f7cd-np7tg,leo02
71,2026-01-16 01:52:07,default,teastore-webui-558b54cc77-rgnrb,luish-nitro-an515-57
72,2026-01-16 01:52:21,default,teastore-auth-84d7ccddd9-j6thm,luish-aspire-a315-55g
72,2026-01-16 01:52:21,default,teastore-db-84f96b9dd8-zx84w,luish-aspire-a315-55g
72,2026-01-16 01:52:21,default,teastore-image-79674648d-r94fj,luish-nitro-an515-57
72,2026-01-16 01:52:21,default,teastore-persistence-784748b4b9-lnpnt,luish-nitro-an515-57
72,2026-01-16 01:52:21,default,teastore-recommender-74559c88-txhl4,scorpius03
72,2026-01-16 01:52:21,default,teastore-registry-676858f7cd-np7tg,leo02
72,2026-01-16 01:52:21,default,teastore-webui-558b54cc77-rts2t,luish-aspire-a315-55g
73,2026-01-16 01:52:49,default,teastore-auth-84d7ccddd9-x92rt,luish-aspire-a315-55g
73,2026-01-16 01:52:49,default,teastore-db-84f96b9dd8-z8l4k,luish-aspire-a315-55g
73,2026-01-16 01:52:49,default,teastore-image-79674648d-mm26x,leo02
73,2026-01-16 01:52:49,default,teastore-persistence-784748b4b9-tn7xx,leo02
73,2026-01-16 01:52:49,default,teastore-recommender-74559c88-txhl4,scorpius03
73,2026-01-16 01:52:49,default,teastore-registry-676858f7cd-k2wfx,luish-aspire-a315-55g
73,2026-01-16 01:52:49,default,teastore-webui-558b54cc77-zs8mb,luish-nitro-an515-57
74,2026-01-16 01:53:18,default,teastore-auth-84d7ccddd9-x92rt,luish-aspire-a315-55g
74,2026-01-16 01:53:18,default,teastore-db-84f96b9dd8-xn8cj,leo02
74,2026-01-16 01:53:18,default,teastore-image-79674648d-mm26x,leo02
74,2026-01-16 01:53:18,default,teastore-persistence-784748b4b9-x559g,luish-aspire-a315-55g
74,2026-01-16 01:53:18,default,teastore-recommender-74559c88-l7n29,luish-aspire-a315-55g
74,2026-01-16 01:53:18,default,teastore-registry-676858f7cd-bbmb9,scorpius03
74,2026-01-16 01:53:18,default,teastore-webui-558b54cc77-zs8mb,luish-nitro-an515-57
75,2026-01-16 01:53:46,default,teastore-auth-84d7ccddd9-vvg2z,luish-aspire-a315-55g
75,2026-01-16 01:53:46,default,teastore-db-84f96b9dd8-wnrdp,leo02
75,2026-01-16 01:53:46,default,teastore-image-79674648d-lhc7h,leo02
75,2026-01-16 01:53:46,default,teastore-persistence-784748b4b9-x559g,luish-aspire-a315-55g
75,2026-01-16 01:53:46,default,teastore-recommender-74559c88-gtpbb,luish-aspire-a315-55g
75,2026-01-16 01:53:46,default,teastore-registry-676858f7cd-gzk4m,leo02
75,2026-01-16 01:53:46,default,teastore-webui-558b54cc77-pwzcp,luish-nitro-an515-57
76,2026-01-16 01:54:15,default,teastore-auth-84d7ccddd9-vbjx7,luish-aspire-a315-55g
76,2026-01-16 01:54:15,default,teastore-db-84f96b9dd8-5q2hs,scorpius03
76,2026-01-16 01:54:15,default,teastore-image-79674648d-zx5lx,luish-aspire-a315-55g
76,2026-01-16 01:54:15,default,teastore-persistence-784748b4b9-hc6fc,leo02
76,2026-01-16 01:54:15,default,teastore-recommender-74559c88-rnlk6,scorpius03
76,2026-01-16 01:54:15,default,teastore-registry-676858f7cd-lgq7x,scorpius03
76,2026-01-16 01:54:15,default,teastore-webui-558b54cc77-pwzcp,luish-nitro-an515-57
77,2026-01-16 01:54:24,default,teastore-auth-84d7ccddd9-xzx4d,scorpius03
77,2026-01-16 01:54:24,default,teastore-db-84f96b9dd8-5rcgz,luish-aspire-a315-55g
77,2026-01-16 01:54:24,default,teastore-image-79674648d-zx5lx,luish-aspire-a315-55g
77,2026-01-16 01:54:24,default,teastore-persistence-784748b4b9-tzpjj,luish-nitro-an515-57
77,2026-01-16 01:54:24,default,teastore-recommender-74559c88-rnlk6,scorpius03
77,2026-01-16 01:54:24,default,teastore-registry-676858f7cd-lgq7x,scorpius03
77,2026-01-16 01:54:24,default,teastore-webui-558b54cc77-prqgh,leo02
78,2026-01-16 01:54:52,default,teastore-auth-84d7ccddd9-xzx4d,scorpius03
78,2026-01-16 01:54:52,default,teastore-db-84f96b9dd8-qb6r6,scorpius03
78,2026-01-16 01:54:52,default,teastore-image-79674648d-t8fq8,scorpius03
78,2026-01-16 01:54:52,default,teastore-persistence-784748b4b9-tzpjj,luish-nitro-an515-57
78,2026-01-16 01:54:52,default,teastore-recommender-74559c88-svd8p,luish-aspire-a315-55g
78,2026-01-16 01:54:52,default,teastore-registry-676858f7cd-tdr6z,leo02
78,2026-01-16 01:54:52,default,teastore-webui-558b54cc77-v8x6c,luish-aspire-a315-55g
79,2026-01-16 01:55:16,default,teastore-auth-84d7ccddd9-rgbp2,luish-aspire-a315-55g
79,2026-01-16 01:55:16,default,teastore-db-84f96b9dd8-qb6r6,scorpius03
79,2026-01-16 01:55:16,default,teastore-image-79674648d-t8fq8,scorpius03
79,2026-01-16 01:55:16,default,teastore-persistence-784748b4b9-tzpjj,luish-nitro-an515-57
79,2026-01-16 01:55:16,default,teastore-recommender-74559c88-vg79s,luish-aspire-a315-55g
79,2026-01-16 01:55:16,default,teastore-registry-676858f7cd-tdr6z,leo02
79,2026-01-16 01:55:16,default,teastore-webui-558b54cc77-xbsz5,luish-nitro-an515-57
80,2026-01-16 01:55:44,default,teastore-auth-84d7ccddd9-rgbp2,luish-aspire-a315-55g
80,2026-01-16 01:55:44,default,teastore-db-84f96b9dd8-vfh7v,scorpius03
80,2026-01-16 01:55:44,default,teastore-image-79674648d-sd8xf,luish-nitro-an515-57
80,2026-01-16 01:55:44,default,teastore-persistence-784748b4b9-qdhkb,scorpius03
80,2026-01-16 01:55:44,default,teastore-recommender-74559c88-vg79s,luish-aspire-a315-55g
80,2026-01-16 01:55:44,default,teastore-registry-676858f7cd-lhrpx,leo02
80,2026-01-16 01:55:44,default,teastore-webui-558b54cc77-xbsz5,luish-nitro-an515-57
81,2026-01-16 01:55:58,default,teastore-auth-84d7ccddd9-rgbp2,luish-aspire-a315-55g
81,2026-01-16 01:55:58,default,teastore-db-84f96b9dd8-vfh7v,scorpius03
81,2026-01-16 01:55:58,default,teastore-image-79674648d-vqvjr,luish-aspire-a315-55g
81,2026-01-16 01:55:58,default,teastore-persistence-784748b4b9-zknwl,luish-aspire-a315-55g
